Probe	Chromosome	Start	End	Probe Strand	Feature	ID	Description	Feature Strand	Type	Feature Orientation	Distance	SL1-SE_exact_rc_pop9_edit6_forSeqmonk	VB2-SE_exact_rc_pop9_edit6_forSeqmonk	VB3-SE_exact_rc_pop9_edit6 _forSeqmonk	VB3_R2-SE_exact_rc_pop9_edit6_forSeqmonk
ChrNC_035785.1:3382994-3382994	NC_035785.1	3382994	3382994		gene-NC_035785.1:3381821..3393815	gene-NC_035785.1:3381821..3393815	gene.9770638196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:3383143-3383143	NC_035785.1	3383143	3383143		gene-NC_035785.1:3381821..3393815	gene-NC_035785.1:3381821..3393815	gene.9770638196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:3383154-3383154	NC_035785.1	3383154	3383154		gene-NC_035785.1:3381821..3393815	gene-NC_035785.1:3381821..3393815	gene.9770638196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:3383259-3383259	NC_035785.1	3383259	3383259		gene-NC_035785.1:3381821..3393815	gene-NC_035785.1:3381821..3393815	gene.9770638196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:3383729-3383729	NC_035785.1	3383729	3383729		gene-NC_035785.1:3381821..3393815	gene-NC_035785.1:3381821..3393815	gene.9770638196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:3383731-3383731	NC_035785.1	3383731	3383731		gene-NC_035785.1:3381821..3393815	gene-NC_035785.1:3381821..3393815	gene.9770638196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:3383890-3383890	NC_035785.1	3383890	3383890		gene-NC_035785.1:3381821..3393815	gene-NC_035785.1:3381821..3393815	gene.9770638196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:3383916-3383916	NC_035785.1	3383916	3383916		gene-NC_035785.1:3381821..3393815	gene-NC_035785.1:3381821..3393815	gene.9770638196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:3384046-3384046	NC_035785.1	3384046	3384046		gene-NC_035785.1:3381821..3393815	gene-NC_035785.1:3381821..3393815	gene.9770638196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:3384820-3384820	NC_035785.1	3384820	3384820		gene-NC_035785.1:3381821..3393815	gene-NC_035785.1:3381821..3393815	gene.9770638196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:3384825-3384825	NC_035785.1	3384825	3384825		gene-NC_035785.1:3381821..3393815	gene-NC_035785.1:3381821..3393815	gene.9770638196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:3384826-3384826	NC_035785.1	3384826	3384826		gene-NC_035785.1:3381821..3393815	gene-NC_035785.1:3381821..3393815	gene.9770638196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:3384831-3384831	NC_035785.1	3384831	3384831		gene-NC_035785.1:3381821..3393815	gene-NC_035785.1:3381821..3393815	gene.9770638196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:3385007-3385007	NC_035785.1	3385007	3385007		gene-NC_035785.1:3381821..3393815	gene-NC_035785.1:3381821..3393815	gene.9770638196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:3385031-3385031	NC_035785.1	3385031	3385031		gene-NC_035785.1:3381821..3393815	gene-NC_035785.1:3381821..3393815	gene.9770638196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:3385041-3385041	NC_035785.1	3385041	3385041		gene-NC_035785.1:3381821..3393815	gene-NC_035785.1:3381821..3393815	gene.9770638196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:3385073-3385073	NC_035785.1	3385073	3385073		gene-NC_035785.1:3381821..3393815	gene-NC_035785.1:3381821..3393815	gene.9770638196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:3385521-3385521	NC_035785.1	3385521	3385521		gene-NC_035785.1:3381821..3393815	gene-NC_035785.1:3381821..3393815	gene.9770638196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:3385522-3385522	NC_035785.1	3385522	3385522		gene-NC_035785.1:3381821..3393815	gene-NC_035785.1:3381821..3393815	gene.9770638196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:3385529-3385529	NC_035785.1	3385529	3385529		gene-NC_035785.1:3381821..3393815	gene-NC_035785.1:3381821..3393815	gene.9770638196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:3385530-3385530	NC_035785.1	3385530	3385530		gene-NC_035785.1:3381821..3393815	gene-NC_035785.1:3381821..3393815	gene.9770638196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:3385531-3385531	NC_035785.1	3385531	3385531		gene-NC_035785.1:3381821..3393815	gene-NC_035785.1:3381821..3393815	gene.9770638196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:3385550-3385550	NC_035785.1	3385550	3385550		gene-NC_035785.1:3381821..3393815	gene-NC_035785.1:3381821..3393815	gene.9770638196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:3385607-3385607	NC_035785.1	3385607	3385607		gene-NC_035785.1:3381821..3393815	gene-NC_035785.1:3381821..3393815	gene.9770638196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:3387133-3387133	NC_035785.1	3387133	3387133		gene-NC_035785.1:3381821..3393815	gene-NC_035785.1:3381821..3393815	gene.9770638196	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:8388139-8388139	NC_035785.1	8388139	8388139		gene-NC_035785.1:8386399..8407357	gene-NC_035785.1:8386399..8407357	gene.1339081076	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:8388165-8388165	NC_035785.1	8388165	8388165		gene-NC_035785.1:8386399..8407357	gene-NC_035785.1:8386399..8407357	gene.1339081076	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:8388198-8388198	NC_035785.1	8388198	8388198		gene-NC_035785.1:8386399..8407357	gene-NC_035785.1:8386399..8407357	gene.1339081076	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:8388212-8388212	NC_035785.1	8388212	8388212		gene-NC_035785.1:8386399..8407357	gene-NC_035785.1:8386399..8407357	gene.1339081076	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:8388857-8388857	NC_035785.1	8388857	8388857		gene-NC_035785.1:8386399..8407357	gene-NC_035785.1:8386399..8407357	gene.1339081076	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:8388923-8388923	NC_035785.1	8388923	8388923		gene-NC_035785.1:8386399..8407357	gene-NC_035785.1:8386399..8407357	gene.1339081076	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:14130077-14130077	NC_035785.1	14130077	14130077		gene-NC_035785.1:14126620..14128681	gene-NC_035785.1:14126620..14128681	gene.80099890	+	gene	upstream	1396	1.0	1.0	1.0	1.0
ChrNC_035785.1:14130131-14130131	NC_035785.1	14130131	14130131		gene-NC_035785.1:14126620..14128681	gene-NC_035785.1:14126620..14128681	gene.80099890	+	gene	upstream	1450	1.0	1.0	1.0	1.0
ChrNC_035785.1:14130353-14130353	NC_035785.1	14130353	14130353		gene-NC_035785.1:14131803..14136032	gene-NC_035785.1:14131803..14136032	gene.11190410036	-	gene	upstream	1450	1.0	1.0	1.0	1.0
ChrNC_035785.1:14130585-14130585	NC_035785.1	14130585	14130585		gene-NC_035785.1:14131803..14136032	gene-NC_035785.1:14131803..14136032	gene.11190410036	-	gene	upstream	1218	1.0	1.0	1.0	1.0
ChrNC_035785.1:14130617-14130617	NC_035785.1	14130617	14130617		gene-NC_035785.1:14131803..14136032	gene-NC_035785.1:14131803..14136032	gene.11190410036	-	gene	upstream	1186	1.0	1.0	1.0	1.0
ChrNC_035785.1:14130843-14130843	NC_035785.1	14130843	14130843		gene-NC_035785.1:14131803..14136032	gene-NC_035785.1:14131803..14136032	gene.11190410036	-	gene	upstream	960	1.0	1.0	1.0	1.0
ChrNC_035785.1:14131794-14131794	NC_035785.1	14131794	14131794		gene-NC_035785.1:14131803..14136032	gene-NC_035785.1:14131803..14136032	gene.11190410036	-	gene	upstream	9	1.0	1.0	1.0	1.0
ChrNC_035785.1:14132673-14132673	NC_035785.1	14132673	14132673		gene-NC_035785.1:14131803..14136032	gene-NC_035785.1:14131803..14136032	gene.11190410036	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:14132764-14132764	NC_035785.1	14132764	14132764		gene-NC_035785.1:14131803..14136032	gene-NC_035785.1:14131803..14136032	gene.11190410036	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:14133998-14133998	NC_035785.1	14133998	14133998		gene-NC_035785.1:14131803..14136032	gene-NC_035785.1:14131803..14136032	gene.11190410036	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:14135098-14135098	NC_035785.1	14135098	14135098		gene-NC_035785.1:14131803..14136032	gene-NC_035785.1:14131803..14136032	gene.11190410036	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:14135108-14135108	NC_035785.1	14135108	14135108		gene-NC_035785.1:14131803..14136032	gene-NC_035785.1:14131803..14136032	gene.11190410036	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:14135124-14135124	NC_035785.1	14135124	14135124		gene-NC_035785.1:14131803..14136032	gene-NC_035785.1:14131803..14136032	gene.11190410036	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:14135154-14135154	NC_035785.1	14135154	14135154		gene-NC_035785.1:14131803..14136032	gene-NC_035785.1:14131803..14136032	gene.11190410036	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:14135498-14135498	NC_035785.1	14135498	14135498		gene-NC_035785.1:14131803..14136032	gene-NC_035785.1:14131803..14136032	gene.11190410036	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:14135507-14135507	NC_035785.1	14135507	14135507		gene-NC_035785.1:14131803..14136032	gene-NC_035785.1:14131803..14136032	gene.11190410036	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:14135522-14135522	NC_035785.1	14135522	14135522		gene-NC_035785.1:14131803..14136032	gene-NC_035785.1:14131803..14136032	gene.11190410036	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:14135559-14135559	NC_035785.1	14135559	14135559		gene-NC_035785.1:14131803..14136032	gene-NC_035785.1:14131803..14136032	gene.11190410036	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:14135617-14135617	NC_035785.1	14135617	14135617		gene-NC_035785.1:14131803..14136032	gene-NC_035785.1:14131803..14136032	gene.11190410036	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:15035580-15035580	NC_035785.1	15035580	15035580		gene-NC_035785.1:14833943..15198098	gene-NC_035785.1:14833943..15198098	gene.269491254	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:17654147-17654147	NC_035785.1	17654147	17654147		gene-NC_035785.1:17652123..17655857	gene-NC_035785.1:17652123..17655857	gene.1947238404	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:17656025-17656025	NC_035785.1	17656025	17656025		gene-NC_035785.1:17655746..17675440	gene-NC_035785.1:17655746..17675440	gene.1947238436	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:17656391-17656391	NC_035785.1	17656391	17656391		gene-NC_035785.1:17655746..17675440	gene-NC_035785.1:17655746..17675440	gene.1947238436	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:17659220-17659220	NC_035785.1	17659220	17659220		gene-NC_035785.1:17655746..17675440	gene-NC_035785.1:17655746..17675440	gene.1947238436	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:17659224-17659224	NC_035785.1	17659224	17659224		gene-NC_035785.1:17655746..17675440	gene-NC_035785.1:17655746..17675440	gene.1947238436	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:17659233-17659233	NC_035785.1	17659233	17659233		gene-NC_035785.1:17655746..17675440	gene-NC_035785.1:17655746..17675440	gene.1947238436	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:17660787-17660787	NC_035785.1	17660787	17660787		gene-NC_035785.1:17655746..17675440	gene-NC_035785.1:17655746..17675440	gene.1947238436	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:17660811-17660811	NC_035785.1	17660811	17660811		gene-NC_035785.1:17655746..17675440	gene-NC_035785.1:17655746..17675440	gene.1947238436	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:17660845-17660845	NC_035785.1	17660845	17660845		gene-NC_035785.1:17655746..17675440	gene-NC_035785.1:17655746..17675440	gene.1947238436	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:21045080-21045080	NC_035785.1	21045080	21045080		gene-NC_035785.1:21046565..21062298	gene-NC_035785.1:21046565..21062298	gene.1972409012	-	gene	upstream	1485	1.0	1.0	1.0	1.0
ChrNC_035785.1:21045133-21045133	NC_035785.1	21045133	21045133		gene-NC_035785.1:21046565..21062298	gene-NC_035785.1:21046565..21062298	gene.1972409012	-	gene	upstream	1432	1.0	1.0	1.0	1.0
ChrNC_035785.1:21045139-21045139	NC_035785.1	21045139	21045139		gene-NC_035785.1:21046565..21062298	gene-NC_035785.1:21046565..21062298	gene.1972409012	-	gene	upstream	1426	1.0	1.0	1.0	1.0
ChrNC_035785.1:21046144-21046144	NC_035785.1	21046144	21046144		gene-NC_035785.1:21046565..21062298	gene-NC_035785.1:21046565..21062298	gene.1972409012	-	gene	upstream	421	1.0	1.0	1.0	1.0
ChrNC_035785.1:21046146-21046146	NC_035785.1	21046146	21046146		gene-NC_035785.1:21046565..21062298	gene-NC_035785.1:21046565..21062298	gene.1972409012	-	gene	upstream	419	1.0	1.0	1.0	1.0
ChrNC_035785.1:21046664-21046664	NC_035785.1	21046664	21046664		gene-NC_035785.1:21046565..21062298	gene-NC_035785.1:21046565..21062298	gene.1972409012	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:21046678-21046678	NC_035785.1	21046678	21046678		gene-NC_035785.1:21046565..21062298	gene-NC_035785.1:21046565..21062298	gene.1972409012	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:21047038-21047038	NC_035785.1	21047038	21047038		gene-NC_035785.1:21046565..21062298	gene-NC_035785.1:21046565..21062298	gene.1972409012	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:21047100-21047100	NC_035785.1	21047100	21047100		gene-NC_035785.1:21046565..21062298	gene-NC_035785.1:21046565..21062298	gene.1972409012	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:21047124-21047124	NC_035785.1	21047124	21047124		gene-NC_035785.1:21046565..21062298	gene-NC_035785.1:21046565..21062298	gene.1972409012	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:21048367-21048367	NC_035785.1	21048367	21048367		gene-NC_035785.1:21046565..21062298	gene-NC_035785.1:21046565..21062298	gene.1972409012	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:21048563-21048563	NC_035785.1	21048563	21048563		gene-NC_035785.1:21046565..21062298	gene-NC_035785.1:21046565..21062298	gene.1972409012	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:21048577-21048577	NC_035785.1	21048577	21048577		gene-NC_035785.1:21046565..21062298	gene-NC_035785.1:21046565..21062298	gene.1972409012	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:21048578-21048578	NC_035785.1	21048578	21048578		gene-NC_035785.1:21046565..21062298	gene-NC_035785.1:21046565..21062298	gene.1972409012	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:21048581-21048581	NC_035785.1	21048581	21048581		gene-NC_035785.1:21046565..21062298	gene-NC_035785.1:21046565..21062298	gene.1972409012	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:21048594-21048594	NC_035785.1	21048594	21048594		gene-NC_035785.1:21046565..21062298	gene-NC_035785.1:21046565..21062298	gene.1972409012	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:21048605-21048605	NC_035785.1	21048605	21048605		gene-NC_035785.1:21046565..21062298	gene-NC_035785.1:21046565..21062298	gene.1972409012	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:21048614-21048614	NC_035785.1	21048614	21048614		gene-NC_035785.1:21046565..21062298	gene-NC_035785.1:21046565..21062298	gene.1972409012	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:21048708-21048708	NC_035785.1	21048708	21048708		gene-NC_035785.1:21046565..21062298	gene-NC_035785.1:21046565..21062298	gene.1972409012	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:21049764-21049764	NC_035785.1	21049764	21049764		gene-NC_035785.1:21046565..21062298	gene-NC_035785.1:21046565..21062298	gene.1972409012	-	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:23854151-23854151	NC_035785.1	23854151	23854151		gene-NC_035785.1:23854096..23855809	gene-NC_035785.1:23854096..23855809	gene.9446245	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:23854695-23854695	NC_035785.1	23854695	23854695		gene-NC_035785.1:23854096..23855809	gene-NC_035785.1:23854096..23855809	gene.9446245	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:23854722-23854722	NC_035785.1	23854722	23854722		gene-NC_035785.1:23854096..23855809	gene-NC_035785.1:23854096..23855809	gene.9446245	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:23855587-23855587	NC_035785.1	23855587	23855587		gene-NC_035785.1:23854096..23855809	gene-NC_035785.1:23854096..23855809	gene.9446245	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:23858171-23858171	NC_035785.1	23858171	23858171		gene-NC_035785.1:23860470..23867137	gene-NC_035785.1:23860470..23867137	gene.9446261	-	gene	upstream	2299	1.0	1.0	1.0	1.0
ChrNC_035785.1:23858172-23858172	NC_035785.1	23858172	23858172		gene-NC_035785.1:23860470..23867137	gene-NC_035785.1:23860470..23867137	gene.9446261	-	gene	upstream	2298	1.0	1.0	1.0	1.0
ChrNC_035785.1:23858418-23858418	NC_035785.1	23858418	23858418		gene-NC_035785.1:23860470..23867137	gene-NC_035785.1:23860470..23867137	gene.9446261	-	gene	upstream	2052	1.0	1.0	1.0	1.0
ChrNC_035785.1:23858449-23858449	NC_035785.1	23858449	23858449		gene-NC_035785.1:23860470..23867137	gene-NC_035785.1:23860470..23867137	gene.9446261	-	gene	upstream	2021	1.0	1.0	1.0	1.0
ChrNC_035785.1:23858764-23858764	NC_035785.1	23858764	23858764		gene-NC_035785.1:23860470..23867137	gene-NC_035785.1:23860470..23867137	gene.9446261	-	gene	upstream	1706	1.0	1.0	1.0	1.0
ChrNC_035785.1:23858887-23858887	NC_035785.1	23858887	23858887		gene-NC_035785.1:23860470..23867137	gene-NC_035785.1:23860470..23867137	gene.9446261	-	gene	upstream	1583	1.0	1.0	1.0	1.0
ChrNC_035785.1:23858921-23858921	NC_035785.1	23858921	23858921		gene-NC_035785.1:23860470..23867137	gene-NC_035785.1:23860470..23867137	gene.9446261	-	gene	upstream	1549	1.0	1.0	1.0	1.0
ChrNC_035785.1:23859005-23859005	NC_035785.1	23859005	23859005		gene-NC_035785.1:23860470..23867137	gene-NC_035785.1:23860470..23867137	gene.9446261	-	gene	upstream	1465	1.0	1.0	1.0	1.0
ChrNC_035785.1:23859122-23859122	NC_035785.1	23859122	23859122		gene-NC_035785.1:23860470..23867137	gene-NC_035785.1:23860470..23867137	gene.9446261	-	gene	upstream	1348	1.0	1.0	1.0	1.0
ChrNC_035785.1:23859537-23859537	NC_035785.1	23859537	23859537		gene-NC_035785.1:23860470..23867137	gene-NC_035785.1:23860470..23867137	gene.9446261	-	gene	upstream	933	1.0	1.0	1.0	1.0
ChrNC_035785.1:32695229-32695229	NC_035785.1	32695229	32695229		gene-NC_035785.1:32696244..32699637	gene-NC_035785.1:32696244..32699637	gene.9630128004	+	gene	downstream	1015	1.0	1.0	1.0	1.0
ChrNC_035785.1:32700660-32700660	NC_035785.1	32700660	32700660		gene-NC_035785.1:32696244..32699637	gene-NC_035785.1:32696244..32699637	gene.9630128004	+	gene	upstream	1023	1.0	1.0	1.0	1.0
ChrNC_035785.1:32700780-32700780	NC_035785.1	32700780	32700780		gene-NC_035785.1:32696244..32699637	gene-NC_035785.1:32696244..32699637	gene.9630128004	+	gene	upstream	1143	1.0	1.0	1.0	1.0
ChrNC_035785.1:32700814-32700814	NC_035785.1	32700814	32700814		gene-NC_035785.1:32696244..32699637	gene-NC_035785.1:32696244..32699637	gene.9630128004	+	gene	upstream	1177	1.0	1.0	1.0	1.0
ChrNC_035785.1:32701228-32701228	NC_035785.1	32701228	32701228		gene-NC_035785.1:32696244..32699637	gene-NC_035785.1:32696244..32699637	gene.9630128004	+	gene	upstream	1591	1.0	1.0	1.0	1.0
ChrNC_035785.1:32701730-32701730	NC_035785.1	32701730	32701730		gene-NC_035785.1:32696244..32699637	gene-NC_035785.1:32696244..32699637	gene.9630128004	+	gene	upstream	2093	1.0	1.0	1.0	1.0
ChrNC_035785.1:33564237-33564237	NC_035785.1	33564237	33564237		gene-NC_035785.1:33565186..33577622	gene-NC_035785.1:33565186..33577622	gene.9491719220	+	gene	downstream	949	1.0	1.0	1.0	1.0
ChrNC_035785.1:33564255-33564255	NC_035785.1	33564255	33564255		gene-NC_035785.1:33565186..33577622	gene-NC_035785.1:33565186..33577622	gene.9491719220	+	gene	downstream	931	1.0	1.0	1.0	1.0
ChrNC_035785.1:33564573-33564573	NC_035785.1	33564573	33564573		gene-NC_035785.1:33565186..33577622	gene-NC_035785.1:33565186..33577622	gene.9491719220	+	gene	downstream	613	1.0	1.0	1.0	1.0
ChrNC_035785.1:33567049-33567049	NC_035785.1	33567049	33567049		gene-NC_035785.1:33565186..33577622	gene-NC_035785.1:33565186..33577622	gene.9491719220	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:33567318-33567318	NC_035785.1	33567318	33567318		gene-NC_035785.1:33565186..33577622	gene-NC_035785.1:33565186..33577622	gene.9491719220	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:33568018-33568018	NC_035785.1	33568018	33568018		gene-NC_035785.1:33565186..33577622	gene-NC_035785.1:33565186..33577622	gene.9491719220	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:33568508-33568508	NC_035785.1	33568508	33568508		gene-NC_035785.1:33565186..33577622	gene-NC_035785.1:33565186..33577622	gene.9491719220	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:33568519-33568519	NC_035785.1	33568519	33568519		gene-NC_035785.1:33565186..33577622	gene-NC_035785.1:33565186..33577622	gene.9491719220	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:33568958-33568958	NC_035785.1	33568958	33568958		gene-NC_035785.1:33565186..33577622	gene-NC_035785.1:33565186..33577622	gene.9491719220	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:33568985-33568985	NC_035785.1	33568985	33568985		gene-NC_035785.1:33565186..33577622	gene-NC_035785.1:33565186..33577622	gene.9491719220	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:33568990-33568990	NC_035785.1	33568990	33568990		gene-NC_035785.1:33565186..33577622	gene-NC_035785.1:33565186..33577622	gene.9491719220	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:33568997-33568997	NC_035785.1	33568997	33568997		gene-NC_035785.1:33565186..33577622	gene-NC_035785.1:33565186..33577622	gene.9491719220	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:33569697-33569697	NC_035785.1	33569697	33569697		gene-NC_035785.1:33565186..33577622	gene-NC_035785.1:33565186..33577622	gene.9491719220	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:33569935-33569935	NC_035785.1	33569935	33569935		gene-NC_035785.1:33565186..33577622	gene-NC_035785.1:33565186..33577622	gene.9491719220	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:33569963-33569963	NC_035785.1	33569963	33569963		gene-NC_035785.1:33565186..33577622	gene-NC_035785.1:33565186..33577622	gene.9491719220	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:33570412-33570412	NC_035785.1	33570412	33570412		gene-NC_035785.1:33565186..33577622	gene-NC_035785.1:33565186..33577622	gene.9491719220	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:33570415-33570415	NC_035785.1	33570415	33570415		gene-NC_035785.1:33565186..33577622	gene-NC_035785.1:33565186..33577622	gene.9491719220	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:33570424-33570424	NC_035785.1	33570424	33570424		gene-NC_035785.1:33565186..33577622	gene-NC_035785.1:33565186..33577622	gene.9491719220	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:33570429-33570429	NC_035785.1	33570429	33570429		gene-NC_035785.1:33565186..33577622	gene-NC_035785.1:33565186..33577622	gene.9491719220	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:33570479-33570479	NC_035785.1	33570479	33570479		gene-NC_035785.1:33565186..33577622	gene-NC_035785.1:33565186..33577622	gene.9491719220	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:33570731-33570731	NC_035785.1	33570731	33570731		gene-NC_035785.1:33565186..33577622	gene-NC_035785.1:33565186..33577622	gene.9491719220	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:33570851-33570851	NC_035785.1	33570851	33570851		gene-NC_035785.1:33565186..33577622	gene-NC_035785.1:33565186..33577622	gene.9491719220	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:33570854-33570854	NC_035785.1	33570854	33570854		gene-NC_035785.1:33565186..33577622	gene-NC_035785.1:33565186..33577622	gene.9491719220	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:33570862-33570862	NC_035785.1	33570862	33570862		gene-NC_035785.1:33565186..33577622	gene-NC_035785.1:33565186..33577622	gene.9491719220	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:33570863-33570863	NC_035785.1	33570863	33570863		gene-NC_035785.1:33565186..33577622	gene-NC_035785.1:33565186..33577622	gene.9491719220	+	gene	overlapping	0	1.0	1.0	1.0	1.0
ChrNC_035785.1:34365935-34365935	NC_035785.1	34365935	34365935		gene-NC_035785.1:34367230..34372278	gene-NC_035785.1:34367230..34372278	gene.80329634	-	gene	upstream	1295	1.0	1.0	1.0	1.0
ChrNC_035785.1:34366059-34366059	NC_035785.1	34366059	34366059		gene-NC_035785.1:34367230..34372278	gene-NC_035785.1:34367230..34372278	gene.80329634	-	gene	upstream	1171	1.0	1.0	1.0	1.0
